title,company_name,location_name,category_name,salary_min,salary_max,salary_avg,contract_type,contract_time,currency
Mobile Engineer,The Sales Recruitment Network,"Edinburgh, Scotland",Engineering Jobs,35000.0,35000.0,35000.0,permanent,Unknown,GBP
Accounts & Audit Semi-Senior,HAYS,"South West London, London",Accounting & Finance Jobs,31291.65,31291.65,31291.65,Unknown,Unknown,GBP
"SEN / SEND Tutor, East Yorkshire",Targeted Provision Ltd,"Broadgate, Walkington",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Sutton Coldfield, West Midlands",Trade & Construction Jobs,44967.86,44967.86,44967.86,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Aldershot, Hampshire",Trade & Construction Jobs,45355.56,45355.56,45355.56,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Deeside, Flintshire",Trade & Construction Jobs,43280.93,43280.93,43280.93,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Monument, Central London",Trade & Construction Jobs,45921.63,45921.63,45921.63,contract,Unknown,GBP
Accounts and Audit Senior,Edwards & Pearce Limited,"East Butterwick, Scunthorpe",Accounting & Finance Jobs,50000.0,50000.0,50000.0,permanent,part_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Sittingbourne, Kent",Trade & Construction Jobs,46139.02,46139.02,46139.02,contract,Unknown,GBP
Senior Building Surveyor,HAYS,"Essex, Eastern England",Trade & Construction Jobs,48401.49,48401.49,48401.49,Unknown,Unknown,GBP
"SEN / SEND Tutor, Cheshire",Targeted Provision Ltd,"Buckley, Flintshire",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Special Education Needs Tutor,Targeted Provision Ltd,"Low Hill, Liverpool",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Tiler (Self-Employed),MyJobQuote,"Derbyshire, East Midlands",Trade & Construction Jobs,50421.73,50421.73,50421.73,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Healey, Rochdale",Trade & Construction Jobs,32588.67,32588.67,32588.67,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Hounslow, London",Trade & Construction Jobs,47394.17,47394.17,47394.17,contract,Unknown,GBP
Delivery Driver - Knowsley,Ocado Logistics,"Swinley, Wigan",Logistics & Warehouse Jobs,12.0,12.0,12.0,permanent,full_time,GBP
Carpenter (Self-Employed),MyJobQuote,"Ipswich, Suffolk",Trade & Construction Jobs,52832.5,52832.5,52832.5,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Rickmansworth, Hertfordshire",Trade & Construction Jobs,43414.62,43414.62,43414.62,contract,Unknown,GBP
Project Manager,Arla Foods Limited,UK,IT Jobs,57076.87,57076.87,57076.87,Unknown,part_time,GBP
Mobile Vehicle Technician,RAC,"Onslow Village, Guildford",Engineering Jobs,57076.87,57000.0,57038.435,Unknown,full_time,GBP
Handyman (Self-Employed),MyJobQuote,"Sutton, London",Trade & Construction Jobs,42735.31,42735.31,42735.31,contract,Unknown,GBP
Mobile Mechanic,RAC,"Worsbrough Common, Barnsley",Engineering Jobs,42735.31,52000.0,47367.655,Unknown,full_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Enfield, London",Trade & Construction Jobs,45307.06,45307.06,45307.06,contract,Unknown,GBP
Employment Tax Manager,HAYS,"Glasgow, Scotland",Accounting & Finance Jobs,48346.27,48346.27,48346.27,contract,Unknown,GBP
Interim Accountant – Recharges,HAYS,"East Midlands, UK",Accounting & Finance Jobs,64625.88,64625.88,64625.88,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Dudley, West Midlands",Trade & Construction Jobs,38105.35,38105.35,38105.35,contract,Unknown,GBP
Project Manager – M&E,HAYS,"Ealing, West London",Trade & Construction Jobs,61259.71,61259.71,61259.71,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Deritend, Birmingham",Trade & Construction Jobs,45169.78,45169.78,45169.78,contract,Unknown,GBP
Delivery Driver (Part Time 24 hours) - Bristol,Ocado Logistics,"Bayfield, Chepstow",Part time Jobs,13.0,13.0,13.0,permanent,part_time,GBP
Lead Gas Engineer,Network Plus,"Aylestone, Leicester",Engineering Jobs,44377.68,44377.68,44377.68,Unknown,Unknown,GBP
Solutions GTM Lead - Cloud Security,"Arrow Electronics, Inc.",UK,Sales Jobs,62543.6,62543.6,62543.6,Unknown,full_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Clitheroe, Lancashire",Trade & Construction Jobs,45138.13,45138.13,45138.13,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Lancing, West Sussex",Trade & Construction Jobs,48482.01,48482.01,48482.01,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Buckingham, Buckinghamshire",Trade & Construction Jobs,41815.11,41815.11,41815.11,contract,Unknown,GBP
Door to Door Canvasser,Anglian,"Pensarn, Carmarthen","PR, Advertising & Marketing Jobs",27949.52,27949.52,27949.52,contract,part_time,GBP
Quantity Surveyor,HAYS,"Edinburgh, Scotland",Trade & Construction Jobs,41946.68,41946.68,41946.68,Unknown,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Penwortham, Preston",Trade & Construction Jobs,42984.72,42984.72,42984.72,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Haywards Heath, West Sussex",Trade & Construction Jobs,45739.5,45739.5,45739.5,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Dallinghoo, Woodbridge",Trade & Construction Jobs,41668.9,41668.9,41668.9,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Burnley, Lancashire",Trade & Construction Jobs,47049.66,47049.66,47049.66,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Bury, Greater Manchester",Trade & Construction Jobs,53086.75,53086.75,53086.75,contract,Unknown,GBP
Design Manager (Aluminium Systems),Ernest Gordon Recruitment,"Doncaster, South Yorkshire",Engineering Jobs,60000.0,60000.0,60000.0,permanent,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Spalding, Lincolnshire",Trade & Construction Jobs,41385.97,41385.97,41385.97,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Ealing, West London",Trade & Construction Jobs,46054.52,46054.52,46054.52,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"East Lothian, Scotland",Trade & Construction Jobs,48969.23,48969.23,48969.23,contract,Unknown,GBP
"Senior Accountant (3, 4 or 5 days)",HAYS,"Borehamwood, Hertfordshire",Accounting & Finance Jobs,41794.11,41794.11,41794.11,Unknown,part_time,GBP
Carpenter (Self-Employed),MyJobQuote,"Caversham, Reading",Trade & Construction Jobs,46413.16,46413.16,46413.16,contract,Unknown,GBP
Finance Admin Clerk,HAYS,"Bristol, South West England",Accounting & Finance Jobs,27392.41,27392.41,27392.41,Unknown,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Richmond, West London",Trade & Construction Jobs,49177.62,49177.62,49177.62,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Falkirk County, Scotland",Trade & Construction Jobs,47677.09,47677.09,47677.09,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Bermuda Park, Nuneaton",Trade & Construction Jobs,46650.4,46650.4,46650.4,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Buckinghamshire, South East England",Trade & Construction Jobs,45720.49,45720.49,45720.49,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Pontefract, West Yorkshire",Trade & Construction Jobs,45580.52,45580.52,45580.52,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Barnsley, South Yorkshire",Trade & Construction Jobs,43887.9,43887.9,43887.9,contract,Unknown,GBP
Mobile Engineer,CBW Staffing Solutions Ltd,"Cheltenham, Gloucestershire",Engineering Jobs,45000.0,45000.0,45000.0,permanent,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Cheltenham Trade Park, Cheltenham",Trade & Construction Jobs,46788.74,46788.74,46788.74,contract,Unknown,GBP
Site Engineer (Residential - NI Based),HAYS,"County Tyrone, Northern Ireland",Trade & Construction Jobs,44324.26,44324.26,44324.26,Unknown,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Falkirk, Falkirk County",Trade & Construction Jobs,51634.04,51634.04,51634.04,contract,Unknown,GBP
"SEN / SEND Tutor, West Midlands",Targeted Provision Ltd,"Ladywood, Birmingham",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Diesel Fitter,Bennett and Game,"Bothwell, South Lanarkshire",Engineering Jobs,33529.0,35214.0,34371.5,permanent,full_time,GBP
Principal Civil Engineer,Penguin Recruitment Ltd,"Fareham, Hampshire",Engineering Jobs,65000.0,65000.0,65000.0,permanent,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"West Yorkshire, Yorkshire And The Humber",Trade & Construction Jobs,40545.69,40545.69,40545.69,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Abingdon, Oxfordshire",Trade & Construction Jobs,44519.39,44519.39,44519.39,contract,Unknown,GBP
SLD Tutor,Targeted Provision Ltd,"Kingsham, Chichester",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Milton Bridge, Penicuik",Trade & Construction Jobs,43286.18,43286.18,43286.18,contract,Unknown,GBP
SEN Teacher,Targeted Provision Ltd,"Canwick, Lincoln",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
Mobile Vehicle Technician,RAC,"Stratford, East London",Engineering Jobs,58240.0,57000.0,57620.0,Unknown,full_time,GBP
Motoring Instructor (Driving Licence Required),My Four Wheels,"Heaton Chapel, Stockport",Teaching Jobs,42792.98,42792.98,42792.98,Unknown,full_time,GBP
Dual Fuel Engineer,Gas,"Barnstaple, Devon",Engineering Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Thatcham, West Berkshire",Trade & Construction Jobs,49716.34,49716.34,49716.34,contract,Unknown,GBP
HV / LV / EHV Jointer - Register your interest,NG Bailey,"York, North Yorkshire",Engineering Jobs,58090.37,58090.37,58090.37,permanent,full_time,GBP
Part-Time Sales Advisor,Breeze House Designs,"Penrith, Cumbria",Part time Jobs,28000.0,28000.0,28000.0,permanent,part_time,GBP
Customer Team Member,Co-op,"Broadford, Isle Of Skye",Retail Jobs,12.0,12.0,12.0,contract,part_time,GBP
Electrician (Self-Employed),MyJobQuote,"Ash Vale, Aldershot",Trade & Construction Jobs,42854.97,42854.97,42854.97,contract,Unknown,GBP
Field Service Engineer,Coalesce Recruitment Limited,"Rotherham, South Yorkshire",Engineering Jobs,30000.0,30000.0,30000.0,permanent,Unknown,GBP
Commercial Gas Engineer,Bennett and Game,"Maidstone, Kent",Engineering Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Heeley, Sheffield",Trade & Construction Jobs,51982.46,51982.46,51982.46,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Conwy County, Wales",Trade & Construction Jobs,42285.35,42285.35,42285.35,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Lisburn, Northern Ireland",Trade & Construction Jobs,43130.09,43130.09,43130.09,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Basildon, Essex",Trade & Construction Jobs,42368.38,42368.38,42368.38,contract,Unknown,GBP
Head of Finance (Interior Design),HAYS,"London, UK",Accounting & Finance Jobs,57169.2,57169.2,57169.2,Unknown,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Morpeth, Northumberland",Trade & Construction Jobs,37664.39,37664.39,37664.39,contract,Unknown,GBP
Senior Finance Manager - Technical Accounting,HAYS,"Maidenhead, Windsor & Maidenhead",Accounting & Finance Jobs,58235.03,58235.03,58235.03,Unknown,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Leatherhead, Surrey",Trade & Construction Jobs,56873.21,56873.21,56873.21,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Woodside, Aberdeen",Trade & Construction Jobs,45534.38,45534.38,45534.38,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Witney, Oxfordshire",Trade & Construction Jobs,48916.71,48916.71,48916.71,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Tunbridge Wells, Kent",Trade & Construction Jobs,42508.17,42508.17,42508.17,contract,Unknown,GBP
HGV Class 2 Home Delivery Driver,Turbo Driving Recruitment Limited,UK,Logistics & Warehouse Jobs,33280.0,49920.0,41600.0,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Bournemouth, Dorset",Trade & Construction Jobs,47963.67,47963.67,47963.67,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Grays, Essex",Trade & Construction Jobs,42134.56,42134.56,42134.56,contract,Unknown,GBP
Management Accountant,HAYS,"Birmingham, West Midlands",Accounting & Finance Jobs,38291.14,38291.14,38291.14,Unknown,Unknown,GBP
Mechanical Estimator / Cost Engineer,Mactech Energy Group,"Hallatrow, Bristol",Trade & Construction Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Cheltenham, Gloucestershire",Trade & Construction Jobs,47588.78,47588.78,47588.78,contract,Unknown,GBP
Shift Engineer,Valeo Foods UK,"Blackburn, Lancashire",Engineering Jobs,37148.35,37148.35,37148.35,permanent,Unknown,GBP
Approved Mental Health Professional,Charles Hunter Associates,"Little London, Rodborough",Healthcare & Nursing Jobs,37148.35,83200.0,60174.175,Unknown,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Gillingham, Kent",Trade & Construction Jobs,40455.19,40455.19,40455.19,contract,Unknown,GBP
Learning Support Assistant,Sense Learning Limited,"Haywards Heath, West Sussex",Teaching Jobs,37440.0,47840.0,42640.0,permanent,part_time,GBP
Carpenter (Self-Employed),MyJobQuote,"Rhondda Cynon Taff, Wales",Trade & Construction Jobs,54476.73,54476.73,54476.73,contract,Unknown,GBP
??Working Electrical Supervisor,CBW Staffing Solutions Ltd,"Sunbury-On-Thames, Surrey",Maintenance Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Specialist Teacher,Sense Learning Limited,"Horsham, West Sussex",Teaching Jobs,72800.0,93600.0,83200.0,permanent,part_time,GBP
Handyman (Self-Employed),MyJobQuote,"Hanworth, Feltham",Trade & Construction Jobs,41615.25,41615.25,41615.25,contract,Unknown,GBP
Casual Driver,Gregory,"Holytown, Motherwell",Logistics & Warehouse Jobs,46800.0,52520.0,49660.0,contract,full_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Blaenau Gwent, Wales",Trade & Construction Jobs,41931.68,41931.68,41931.68,contract,Unknown,GBP
SharePoint developer,HAYS,"Glasgow, Scotland",IT Jobs,50069.48,50069.48,50069.48,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Humberstone, Leicester",Trade & Construction Jobs,37392.14,37392.14,37392.14,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Stafford, Staffordshire",Trade & Construction Jobs,40723.29,40723.29,40723.29,contract,Unknown,GBP
Cook,Enable Scotland,"Ardeer, Stevenston",Social work Jobs,26208.0,26208.0,26208.0,permanent,part_time,GBP
Handyman (Self-Employed),MyJobQuote,"Corby, Northamptonshire",Trade & Construction Jobs,43367.16,43367.16,43367.16,contract,Unknown,GBP
Mobile Vehicle Technician,RAC,"Pillaton, Saltash",Engineering Jobs,48380.07,48380.07,48380.07,Unknown,full_time,GBP
Systems Accountant - Pharmaceutical,HAYS,"London, UK",Accounting & Finance Jobs,55862.3,55862.3,55862.3,Unknown,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Essex, Eastern England",Trade & Construction Jobs,41249.99,41249.99,41249.99,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Barnsley, South Yorkshire",Trade & Construction Jobs,45262.71,45262.71,45262.71,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Trowbridge, Wiltshire",Trade & Construction Jobs,49836.15,49836.15,49836.15,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Inverclyde, Scotland",Trade & Construction Jobs,52314.38,52314.38,52314.38,contract,Unknown,GBP
Senior Building Surveyor Director Track,Kamro Limited T/A Tenex,"Bristol, South West England",Trade & Construction Jobs,62535.13,62535.13,62535.13,permanent,Unknown,GBP
SEN Tutor,Spark Academy,"Worcester, Worcestershire",Teaching Jobs,40000.0,40000.0,40000.0,contract,Unknown,GBP
Construction Plant Mechanic,AG Wilson Civil Engineering,"Armagh, Northern Ireland",Engineering Jobs,34242.0,34242.0,34242.0,permanent,full_time,GBP
Carpenter (Self-Employed),MyJobQuote,"South West England, UK",Trade & Construction Jobs,47835.81,47835.81,47835.81,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Leavesden, Watford",Trade & Construction Jobs,46072.36,46072.36,46072.36,contract,Unknown,GBP
Electrical Controls Engineer,CURE TALENT LIMITED,"Witney, Oxfordshire",Engineering Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Home Manager,Leaders In Care Recruitment Ltd,"Hintlesham, Ipswich",Healthcare & Nursing Jobs,75000.0,75000.0,75000.0,permanent,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Sunderland, Tyne & Wear",Trade & Construction Jobs,45826.88,45826.88,45826.88,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Manchester Science Park, Manchester",Trade & Construction Jobs,55629.23,55629.23,55629.23,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Grangetown, Cardiff",Trade & Construction Jobs,43525.11,43525.11,43525.11,contract,Unknown,GBP
Powered Access Engineer,Neos Recruitment Limited,"Forest Fields, Nottingham",Engineering Jobs,45000.0,45000.0,45000.0,permanent,Unknown,GBP
Electrician (Self-Employed),MyJobQuote,"Prescot, Merseyside",Trade & Construction Jobs,55888.09,55888.09,55888.09,contract,Unknown,GBP
Assistant Multiskilled Maintenance Engineer,Cotteswold Dairy Ltd,"Walton Cardiff, Tewkesbury",Engineering Jobs,35000.0,35000.0,35000.0,permanent,Unknown,GBP
Senior Town Planner Associate Town Planner,Penguin Recruitment Ltd,"Normanton, West Yorkshire",Trade & Construction Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"North Yorkshire, Yorkshire And The Humber",Trade & Construction Jobs,46383.83,46383.83,46383.83,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"Wakefield, West Yorkshire",Trade & Construction Jobs,48477.57,48477.57,48477.57,contract,Unknown,GBP
Admin Support Co Ordinator,Shauna Kelly Interiors,"Magherafelt, Northern Ireland",Retail Jobs,34213.66,34213.66,34213.66,Unknown,full_time,GBP
Van Technician,The Solution Automotive Limited,"Castleford, West Yorkshire",Engineering Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Solihull, West Midlands",Trade & Construction Jobs,41618.94,41618.94,41618.94,contract,Unknown,GBP
Class 2 Moffett Driver,DX Network Services Limited,"Dolphinholme, Lancaster",Logistics & Warehouse Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Principal Safety Engineer,Morson Edge,"Dorchester, Dorset",Engineering Jobs,70382.86,70382.86,70382.86,permanent,part_time,GBP
Physiotherapist,VANRATH,"London, UK",Healthcare & Nursing Jobs,45000.0,45000.0,45000.0,Unknown,Unknown,GBP
Gopuff Delivery Drivers or Riders - Work when you want!,Gopuff,"Salem, Morriston",Travel Jobs,38401.32,38401.32,38401.32,Unknown,Unknown,GBP
Commercial Finance Manager,HAYS,"Ipswich, Suffolk",Accounting & Finance Jobs,87896.3,87896.3,87896.3,Unknown,Unknown,GBP
KS2 Teacher,Ribbons and Reeves Limited,"South Stifford, Grays",Teaching Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Accountant,HAYS,"Slough, Berkshire",Accounting & Finance Jobs,36775.34,36775.34,36775.34,Unknown,Unknown,GBP
Healthcare Science Assistant,MCS Group,"London, UK",Scientific & QA Jobs,23480.0,23480.0,23480.0,Unknown,Unknown,GBP
MRICS Associate Director - Quantity Surveying - Birmingham,ALDWYCH CONSULTING LTD,"Birmingham, West Midlands",Trade & Construction Jobs,85000.0,85000.0,85000.0,permanent,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"South Lanarkshire, Scotland",Trade & Construction Jobs,48701.11,48701.11,48701.11,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Chesterton, Cambridge",Trade & Construction Jobs,41116.73,41116.73,41116.73,contract,Unknown,GBP
Credit Controller,HAYS,"Wythenshawe, Manchester",Accounting & Finance Jobs,23374.11,23374.11,23374.11,Unknown,Unknown,GBP
Quantity Surveyor,Integral UK Ltd,"Pear Tree, Derby",Trade & Construction Jobs,72631.32,72631.32,72631.32,permanent,Unknown,GBP
Delivery Driver,Yodel,"Putney Heath, South West London",Logistics & Warehouse Jobs,42186.58,42186.58,42186.58,Unknown,Unknown,GBP
Senior DataOps Engineer - AWS,Coventry Building Society,"Coventry, West Midlands",IT Jobs,70000.0,70000.0,70000.0,permanent,Unknown,GBP
Quality Engineer,HAYS Specialist Recruitment,"Dungannon, County Tyrone",Scientific & QA Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Fermanagh, Northern Ireland",Trade & Construction Jobs,49643.28,49643.28,49643.28,contract,Unknown,GBP
Paid Social Lead,Finisterre,"Blue Hills, St. Agnes","PR, Advertising & Marketing Jobs",50000.0,50000.0,50000.0,permanent,full_time,GBP
Estimator,HAYS Specialist Recruitment,"Newry, Newry & Mourne",Trade & Construction Jobs,60000.0,60000.0,60000.0,permanent,Unknown,GBP
Accounts Assistant,Artemis Search & Selection Limited,"Lisburn, Northern Ireland",Accounting & Finance Jobs,30000.0,30000.0,30000.0,permanent,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"County Durham, North East England",Trade & Construction Jobs,38759.72,38759.72,38759.72,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"West Yorkshire, Yorkshire And The Humber",Trade & Construction Jobs,46419.01,46419.01,46419.01,contract,Unknown,GBP
Financial Accountant,HAYS,"Richmond, West London",Accounting & Finance Jobs,41941.44,41941.44,41941.44,permanent,Unknown,GBP
Childrens Home Manager,Amegreen Childrens Services Limited,"Reading, Berkshire",Social work Jobs,30000.0,30000.0,30000.0,permanent,Unknown,GBP
Residential Property Lawyer,Yolk Recruitment Limited,"Upper Milton, Wells",Legal Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Rugby, Warwickshire",Trade & Construction Jobs,45222.36,45222.36,45222.36,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"East Midlands, UK",Trade & Construction Jobs,41462.61,41462.61,41462.61,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Sunderland, Tyne & Wear",Trade & Construction Jobs,39682.78,39682.78,39682.78,contract,Unknown,GBP
Senior Capital Project Manager,HAYS,"Belfast, Northern Ireland",Trade & Construction Jobs,61682.62,61682.62,61682.62,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"North Yorkshire, Yorkshire And The Humber",Trade & Construction Jobs,40348.96,40348.96,40348.96,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Swansea, Wales",Trade & Construction Jobs,41818.43,41818.43,41818.43,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Bridgend, Bridgend County",Trade & Construction Jobs,46900.3,46900.3,46900.3,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"North West England, UK",Trade & Construction Jobs,43439.23,43439.23,43439.23,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Witney, Oxfordshire",Trade & Construction Jobs,45052.76,45052.76,45052.76,contract,Unknown,GBP
FP&A Manager,HAYS,"London, UK",Accounting & Finance Jobs,53451.04,53451.04,53451.04,Unknown,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"East London, London",Trade & Construction Jobs,43306.2,43306.2,43306.2,contract,Unknown,GBP
Senior Air Conditioning Engineer,CBW Staffing Solutions Ltd,"Holbeck, Leeds",Engineering Jobs,45000.0,45000.0,45000.0,permanent,Unknown,GBP
Estimator (Construction),Roundhouse Recruitment Limited,"Cookstown, Northern Ireland",Trade & Construction Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Mobile Mechanic,RAC,"Harras Moor, Whitehaven",Engineering Jobs,40000.0,52000.0,46000.0,Unknown,full_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"The Vale of Glamorgan, Wales",Trade & Construction Jobs,45379.14,45379.14,45379.14,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Camberley, Surrey",Trade & Construction Jobs,45218.57,45218.57,45218.57,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Beeston, Nottingham",Trade & Construction Jobs,42636.84,42636.84,42636.84,contract,Unknown,GBP
Accounts Payable Administrator,Artemis Search & Selection Limited,"Antrim, County Antrim",Accounting & Finance Jobs,31496.47,31496.47,31496.47,Unknown,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Oakengates, Telford",Trade & Construction Jobs,39098.87,39098.87,39098.87,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"North Somerset, South West England",Trade & Construction Jobs,43116.64,43116.64,43116.64,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Liverpool, Merseyside",Trade & Construction Jobs,43979.58,43979.58,43979.58,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Hounslow, London",Trade & Construction Jobs,47864.19,47864.19,47864.19,contract,Unknown,GBP
Maintenance Engineer,Reactive Recruitment NI,"Craigavon, Northern Ireland",Engineering Jobs,50306.41,50306.41,50306.41,Unknown,Unknown,GBP
Clinical Lead Nurse,Medgen Ltd,"South East London, London",Healthcare & Nursing Jobs,45000.0,45000.0,45000.0,permanent,Unknown,GBP
Lower Key Stage 2 Teacher,Witherslack Group,"Mitcham Junction, Mitcham",Teaching Jobs,41209.96,41209.96,41209.96,Unknown,full_time,GBP
Handyman (Self-Employed),MyJobQuote,"Newquay, Cornwall",Trade & Construction Jobs,45781.27,45781.27,45781.27,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Fermanagh, Northern Ireland",Trade & Construction Jobs,43579.89,43579.89,43579.89,contract,Unknown,GBP
Commercial Gas Engineer,Excel Engineering Recruitment ltd,"Deritend, Birmingham",Engineering Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Panel Beater,Pybus Recruitment,"Caversham, Reading",Trade & Construction Jobs,55000.0,55000.0,55000.0,permanent,full_time,GBP
Nursery Chef,KZAR Childcare Limited,"Hook, Hampshire",Hospitality & Catering Jobs,30000.0,30000.0,30000.0,permanent,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Deal, Kent",Trade & Construction Jobs,42637.93,42637.93,42637.93,contract,Unknown,GBP
Hydraulic Design Engineer,Logan Lewis Recruitment,"Newcastle Upon Tyne, Tyne & Wear",Engineering Jobs,44121.57,44121.57,44121.57,permanent,Unknown,GBP
